,Datetime,Text,Tweet_Id,Retweets,Favorites
382,2016-10-06 04:02:19,"Pennsylvania poll just released. Two rallies there on Mon- join me!
Ambridge: https://t.co/TujWDWcgd3
Wilkes-Barre:… https://t.co/TeIeCttUpP",783880036172623872,8696,19244
383,2016-10-06 01:53:05,"Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:
https://t.co/eO1UY5N9J1",783847514088824832,9079,20750
384,2016-10-06 01:32:48,"Such a great honor! 
https://t.co/vt4AmLdkeP",783842408949841920,8845,20159
385,2016-10-06 01:15:20,"Amazing rally in Reno, Nevada- thank you. Make sure you get out on 11/8 &amp; VOTE #TrumpPence16. Together, we will put… https://t.co/6gPJhb29xk",783838014363623424,7044,18810
386,2016-10-05 23:19:43,"Reuters polling just out- thank you!
#MakeAmericaGreatAgain https://t.co/UMY6kOiSTu",783808918824681472,13497,29379
387,2016-10-05 22:59:52,"Thank you South Carolina! Everyone has to get out and VOTE on 11/8/16. 
#MakeAmericaGreatAgain… https://t.co/os7EmRCdPf",783803924050350080,7014,17376
388,2016-10-05 22:57:42,"EARLY VOTING: MN &amp; IA already underway, more states coming up in the next week: OH, ME, AZ, IN — check w/local officials for details &amp; VOTE!",783803377977135104,8087,19307
389,2016-10-05 22:02:58,"'Small business says Trump is their pick for president'
https://t.co/tzVN9QgPFS",783789606663778304,9753,22664
390,2016-10-05 21:22:52,Thank you @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!,783779512425119744,10650,30232
391,2016-10-05 21:19:48,"Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the truth.",783778741646270464,16413,40883
392,2016-10-05 21:11:34,"Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:… https://t.co/dNF8G4VUqY",783776670339641344,5977,15310
393,2016-10-05 18:53:09,"About to begin a rally here in Henderson, Nevada. New Reuters poll just out- thank you! Join the MOVEMENT:… https://t.co/uvbntNsxGl",783741835420110848,6131,15560
394,2016-10-05 18:40:17,Beautiful morning- thank you @ICLV! https://t.co/xzJhrLgjHP,783738595987169280,7510,19359
395,2016-10-05 02:26:41,"Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department: https://t.co/wWfdaECtVu
#VPDebate #BigLeagueTruth",783493582803972096,6598,16888
396,2016-10-05 02:22:24,".@HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk: https://t.co/OiAEMnrGcy #VPDebate
#BigLeagueTruth",783492506319069184,8888,22717
397,2016-10-05 02:19:54,"CLINTON IS WEAK ON NORTH KOREA:
https://t.co/8pRednmnFX #VPDebate",783491875885813760,6337,18588
398,2016-10-05 02:16:15,"CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY:
https://t.co/wPYm5vQoyt #VPDebate",783490959027732480,10702,19967
399,2016-10-05 02:15:21,"Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists:
https://t.co/lM80JriF9k #BigLeagueTruth #VPDebate",783490731964981248,6228,15247
400,2016-10-05 02:13:40,".@timkaine is wrong for defense: 
https://t.co/QN9qqoq1kH 
#BigLeagueTruth #VPDebate",783490308818337792,5312,15217
401,2016-10-05 02:12:23,ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. https://t.co/XuWaueNkH0,783489985718517760,8819,22875
402,2016-10-05 02:09:58,.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1,783489376651137024,7067,15320
403,2016-10-05 02:05:58,"CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE:
https://t.co/ICZxn7Q3vZ #VPDebate",783488370110451712,6222,17300
404,2016-10-05 01:54:08,".@mike_pence and I will defeat #ISIS.
https://t.co/oCIIDwtptV #VPDebate",783485391084978176,6092,21084
405,2016-10-05 01:52:36,"WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE:
https://t.co/mUw9S5GgNM #VPDebate",783485003795529728,6835,21946
406,2016-10-05 01:50:48,"I agree Mike - thank you to all of our law enforcement officers! #VPDebate 

""Police officers are the best of us...""
@Mike_Pence",783484550861037568,11000,36902
407,2016-10-05 01:46:08,".@HillaryClinton Sneers At Millions Of Average Americans.
https://t.co/gEfURjRCfu 
#VPDebate #BigLeagueTruth",783483379966554112,6261,17113
408,2016-10-05 01:35:45,".@timkaine oversaw unemployment INCREASE by 179,249 while @mike_pence DECREASED unemployment in Indiana by 113,826.… https://t.co/wFQM8kg287",783480766231552000,9869,21131
409,2016-10-05 01:06:02,.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.,783473285535150080,3603,14060
410,2016-10-04 23:44:28,"Join the MOVEMENT!
https://t.co/3KWOl20zMm https://t.co/BS5JLelPJd",783452759462850560,5370,13538
411,2016-10-04 22:38:18,"Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together, we are going to MAKE AMERICA SAFE… https://t.co/EwP4hnaeoE",783436108176629760,6624,18728
412,2016-10-04 19:48:15,"My childcare plan makes a difference for working families - more money, more freedom. #AmericaFirst means… https://t.co/X3Yn3FZphf",783393314309484544,9198,22836
413,2016-10-04 19:40:44,I will be watching the great Governor @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!,783391423663964160,7201,24813
414,2016-10-04 19:36:19,"Join me in Reno, Nevada tomorrow at 3:30pm! #AmericaFirst #MAGA
Tickets: https://t.co/DJ7JJUkkz7",783390310969651200,3203,9421
415,2016-10-04 03:39:42,"Join me in Reno, Nevada on Wednesday at 3:30pm at the Reno-Sparks Convention Center! #MAGA
Tickets:… https://t.co/G0NvFLQWgS",783149570721144832,6603,15621
416,2016-10-04 02:20:21,"Thank you Colorado! #MAGA
https://t.co/3KWOl20zMm
https://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X",783129603363659776,8955,22251
417,2016-10-03 22:03:46,We must bring the truth directly to hard-working Americans who want to take our country back. #BigLeagueTruth… https://t.co/0iAeiPYEhO,783065029172088832,11533,25124
418,2016-10-03 21:41:35,"Thank you Pueblo, Colorado! 
#TrumpRally #AmericaFirst
https://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy",783059449128759296,6434,16025
419,2016-10-03 14:10:52,"Join me in Henderson, Nevada on Wednesday at 11:30am! #MAGA 
Tickets: https://t.co/pWTYv9BbUE",782946021957599232,5969,14787
420,2016-10-02 21:59:07,"Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States, in Israel, and around the world.",782701472685420544,12069,38384
421,2016-10-02 21:48:21,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,782698760514207744,16494,44246
422,2016-10-01 17:01:31,"Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians, HRC is not with you. https://t.co/WN1lyCDXla",782264189574377472,16300,30793
423,2016-10-01 00:52:15,I believe in #AmericaFirst and that means FAMILY FIRST! My childcare plan reflects the needs of modern working-clas… https://t.co/RCnZZtTk4c,782020266771812352,17291,40277
424,2016-09-30 23:01:50,"Thank you Novi, Michigan! Get out and VOTE #TrumpPence16 on 11/8. Together, WE WILL MAKE AMERICA GREAT AGAIN!… https://t.co/n7Gd6Xc18H",781992481160323072,10347,25323
425,2016-09-30 20:10:54,Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5,781949464152006656,8352,21320
426,2016-09-30 20:03:41,"Join me in Pueblo, Colorado on Monday afternoon at 3pm! #TrumpRally
https://t.co/3P3QZxzSPJ",781947646319665152,5779,14186
427,2016-09-30 18:24:21,"Why isn't Hillary 50 points ahead? Maybe it's the email scandal, policies that spread ISIS, or calling millions of… https://t.co/yKz9vCz8O1",781922648645185536,26120,54098
428,2016-09-30 14:21:54,The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!,781861632167256064,13814,38452
429,2016-09-29 22:17:55,"While Hillary profits off the rigged system, I am fighting for you! Remember the simple phrase: #FollowTheMoney… https://t.co/8mVInc82E9",781619038699094016,16973,31164
430,2016-09-29 21:34:57,"Thank you for joining me this afternoon, New Hampshire! Will be back soon. #FollowTheMoney
Speech transcript:… https://t.co/VtUkDgF4vs",781608228710785024,6463,17431
431,2016-09-29 19:16:40,"Join me in Manheim, Pennsylvania on Saturday at 7pm! #TrumpRally
Tickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy",781573427417128960,7049,16672
432,2016-09-29 03:42:03,"Will be in Novi, Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at: https://t.co/Q6APf0ZFYA… https://t.co/6WAyO9eQHN",781338220609073152,7142,17021
433,2016-09-29 03:23:07,"Join me in Bedford, New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone! #AmericaFirst #MAGA… https://t.co/oeOJFAS7it",781333457477758976,6539,16674
434,2016-09-29 02:51:57,"Thank you Waukesha, Wisconsin! 
Full transcript of my speech, #FollowTheMoney:
https://t.co/Xb1yyDSNNf https://t.co/WdKK6nJCZW",781325613189754880,6675,16991
435,2016-09-29 00:01:35,"Joining @oreillyfactor from Waukesha, Wisconsin - now, live! Enjoy!",781282739026735104,4266,15139
436,2016-09-28 23:54:08,"Join me live in Waukesha, Wisconsin for an 8pmE rally! #AmericaFirst #MAGA
https://t.co/G8kGLSFy6S",781280866634964992,3825,11772
437,2016-09-28 22:54:59,"Thank you Council Bluffs, Iowa! Will be back soon. Remember- everything you need to know about Hillary -- just… https://t.co/45kIHxdX83",781265981675036672,8639,21168
438,2016-09-28 17:40:10,"An honor to meet with the Polish American Congress in Chicago this morning! #ImWithYou 
Video:… https://t.co/lBFHoWRqox",781186755177308160,7224,18333
439,2016-09-28 17:26:26,Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP,781183298110230528,6458,18104
440,2016-09-28 16:20:01,"Join me in Council Bluffs, Iowa- today at 3pm! #MakeAmericaGreatAgain 
Tickets: https://t.co/iRL3xh37gF",781166581963296768,4452,12353
441,2016-09-28 02:17:06,My supporters are the best! $18 million from hard-working people who KNOW what we can be again! Shatter the record: https://t.co/8ZHGyOth0f,780954455504199680,9999,29700
442,2016-09-28 01:03:03,"Unbelievable evening in Melbourne, Florida w/ 15,000 supporters- and an additional 12,000 who could not get in. Tha… https://t.co/VU5wh2zXBU",780935820299599872,16530,45152
443,2016-09-27 22:13:24,"Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs, Iowa! Tickets:… https://t.co/dfzsbICiXc",780893126605037568,5569,15216
444,2016-09-27 21:08:22,"Once again, we will have a government of, by and for the people. Join the MOVEMENT today! https://t.co/lWjYDbPHav https://t.co/uYwJrtZkAe",780876760086880256,9588,23182
445,2016-09-27 20:14:33,"Hillary Clinton's Campaign Continues To Make False Claims About Foundation Disclosure: 
https://t.co/zhkEfUouHH",780863218646474752,7269,16722
446,2016-09-27 20:06:25,"'CNBC, Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGA
https://t.co/PGimqYKPoJ",780861171238834176,7596,18488
447,2016-09-27 19:59:04,Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou https://t.co/vxWZ2tyJTF,780859319319400448,8900,24333
448,2016-09-27 19:37:22,"In the last 24 hrs. we have raised over $13M from online donations and National Call Day, and we’re still going! Thank you America! #MAGA",780853860135006208,10924,36621
449,2016-09-27 16:58:58,"Thank you for your endorsement, @GovernorSununu. #MAGA 
https://t.co/8BEeQPsuyd",780813996739981312,6093,16990
450,2016-09-27 15:47:29,"Such a great honor. Final debate polls are in - and the MOVEMENT wins!
#AmericaFirst #MAGA #ImWithYou… https://t.co/DV1BKMwHEM",780796008854876160,17467,34483
451,2016-09-27 14:55:57,'U.S. Murders Increased 10.8% in 2015' via @WSJ: https://t.co/CIJMQJhLqp,780783037743267840,7421,13475
452,2016-09-27 14:51:25,"Thank you! #TrumpWon #MAGA 
https://t.co/a5rr1i38km",780781898071207936,9064,20634
453,2016-09-27 14:49:09,Hillary's been failing for 30 years in not getting the job done - it will never change.,780781327050235904,15853,39767
454,2016-09-27 13:49:07,'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm,780766220618436608,7636,17161
455,2016-09-27 13:17:40,The #1 trend on Twitter right now is #TrumpWon - thank you!,780758306239512576,22047,59671
456,2016-09-27 13:14:55,I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.,780757611914391552,11271,33513
457,2016-09-27 12:55:31,"'How Trump won over a bar full of undecideds and Democrats'
https://t.co/WWO39kxn8Y",780752731418009600,8404,18666
458,2016-09-27 06:32:29,"Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together, we will MAKE AMERICA SAFE &amp; GREAT AGAIN… https://t.co/39FCnUf8Pb",780656338628145152,11252,25644
459,2016-09-27 05:54:42,".@DRUDGE_REPORT's First Presidential Debate Poll:
Trump: 80%
Clinton: 20%
Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/B12lgC97tn",780646830090641408,11247,26303
460,2016-09-27 05:44:02,"Thank you! CNBC #DebateNight poll with over 400,000 votes. 
Trump 61%
Clinton 39%
#AmericaFirst #ImWithYou… https://t.co/MJ3NwA98op",780644145492877312,16943,36873
461,2016-09-27 05:36:33,"TIME #DebateNight poll - over 800,000 votes. Thank you! 
#AmericaFirst #MAGA https://t.co/bTPX9E0wKu",780642262921441280,12642,28357
462,2016-09-27 04:02:51,"Thank you Governor @TerryBranstad! 
#AmericaFirst #Debates2016 https://t.co/yIeZctdQy8",780618680338178048,5725,15442
463,2016-09-27 04:01:32,"Thank you Governor @Mike_Pence!
Lets MAKE AMERICA SAFE AND GREAT AGAIN with the American people. 
#AmericaFirst… https://t.co/6k7qP9X8nC",780618351601192960,7639,23271
464,2016-09-27 03:58:24,"Thank you Senator @TedCruz!
#Debates2016 #MAGA https://t.co/cgO6109USJ",780617562476441600,19247,41373
465,2016-09-27 02:42:49,".@HillaryClinton’s Nuclear Agreement Paved The Way For The $400 Million Ransom Payment #DebateNight
https://t.co/qfZTx6aKYs",780598541441912832,8771,19969
466,2016-09-27 02:36:11,.@HillaryClinton - Obama #ISIS Strategy Has Allowed It To Expand To Become A Global Threat #DebateNight https://t.co/f7PctDE31L,780596871102201856,6793,15878
467,2016-09-27 02:26:13,"Hillary Clinton failed all over the world. 
❌LIBYA
❌SYRIA
❌IRAN
❌IRAQ
❌ASIA PIVOT
❌RUSSIAN RESET
❌BENGHAZI… https://t.co/OoakXs2rij",780594362862362624,22824,42749
468,2016-09-27 02:19:47,".@HillaryClinton's 2008 Campaign And Supporters Trafficked In Rumors About Obama's Heritage #DebateNight 
https://t.co/6EEOAaCiNv",780592744355893248,5848,12838
469,2016-09-27 01:33:59,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,780581215820591104,12260,22449
470,2016-09-27 01:32:25,A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5,780580825234415616,8073,17073
471,2016-09-27 01:28:04,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for innovation and job creati… https://t.co/02NMQn3ZNQ",780579728964980736,7648,20743
472,2016-09-26 22:31:53,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16",780535389853458432,19222,57301
473,2016-09-26 12:02:48,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q",780377077518364672,11388,28447
474,2016-09-25 18:15:11,"Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:
https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED",780108403326775296,11503,30195
475,2016-09-24 23:39:02,"Thank you Roanoke, Virginia - this a MOVEMENT - join us today!
Sign up: https://t.co/NQEgRxQN2m
#AmericaFirst… https://t.co/Rz3DkpBQJu",779827513375780864,6387,20394
476,2016-09-24 17:08:17,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!",779729180334387200,30969,64213
477,2016-09-24 14:10:37,Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:… https://t.co/6pQMSgPWuN,779684468814667776,4731,16064
478,2016-09-24 11:06:32,Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/4iW06ROvsT,779638140810194944,6947,18939
479,2016-09-23 20:13:49,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:… https://t.co/bnEE6NX41Z",779413482882162688,4501,13268
480,2016-09-23 17:32:20,"'How Trump Would Stimulate the U.S. Economy'
https://t.co/jU3HHglnIu",779372844513947648,6981,15869
481,2016-09-23 17:26:56,"Hillary Clinton just lost every Republican she ever had, including Never Trump, all farmers &amp; sm. biz, by saying she’ll tax estates at 65%.",779371482329837568,19749,39606
482,2016-09-23 15:57:47,Tomorrow's the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/05NY0wJHkL,779349049778601984,6130,16243
483,2016-09-23 02:09:13,Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.,779140534753435648,8149,27241
484,2016-09-23 01:17:50,"This is more than a campaign- it is a movement. #MakeAmericaGreatAgain
SIGN UP TODAY &amp; WE WILL WIN! https://t.co/2XBs5SSRC3",779127602988650496,6133,18487
485,2016-09-22 14:45:45,"Join me in Roanoke, Virginia on Saturday evening at 6pm! #MAGA
https://t.co/uKG55Pznwu",778968533749338112,4395,13495
486,2016-09-21 22:35:19,"Great new polls! Thank you Nevada, North Carolina &amp; Ohio. Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/Y8Sb8MNyXA",778724315244040192,10227,26706
487,2016-09-21 21:02:56,"Thank you Toledo, Ohio! It is so important for you to get out and VOTE on November 8, 2016! Lets MAKE AMERICA SAFE… https://t.co/MQdp4GgLIE",778701067588472832,8797,28034
488,2016-09-21 13:23:13,"Hopefully the violence &amp; unrest in Charlotte will come to an immediate end. To those injured, get well soon. We need unity &amp; leadership.",778585375174451200,13097,38257
489,2016-09-21 13:20:15,The situations in Tulsa and Charlotte are tragic. We must come together to make America safe again.,778584630396129280,9419,27755
490,2016-09-21 11:17:43,"It is a MOVEMENT - not a campaign. Leaving the past behind, changing our future. Together, we will MAKE AMERICA SAF… https://t.co/Lt2L3NKzyi",778553790568001536,16598,41500
491,2016-09-21 00:07:51,"Thank you Kenansville, North Carolina! Remember- on November 8th, that special interest gravy train is coming to a… https://t.co/AysJRMzvKw",778385212505989120,8036,24381
492,2016-09-20 20:33:08,"Thank you High Point, NC! I will fight for every neglected part of this nation &amp; I will fight to bring us together… https://t.co/DSaUpSptBz",778331181083418624,9474,27977
493,2016-09-20 14:23:59,"Hillary Clinton is taking the day off again, she needs the rest. Sleep well Hillary - see you at the debate!",778238281196662784,29733,73885
494,2016-09-20 14:22:02,Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!,778237787355111424,6400,23669
495,2016-09-20 14:20:50,Do people notice Hillary is copying my airplane rallies - she puts the plane behind her like I have been doing from the beginning.,778237485402980352,12123,39302
496,2016-09-20 13:50:56,"Thank you Nevada! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/RJqHgq2Rn0",778229963216519168,5906,17318
497,2016-09-20 13:49:50,"Thank you Georgia! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/y01qpON7h7",778229686769967104,5746,16854
498,2016-09-19 19:52:00,Philly FOP Chief On Presidential Endorsement: Clinton ‘Blew The Police Off' https://t.co/ATBY343pS1,777958440211771392,7898,17189
499,2016-09-19 16:53:42,"Hillary Clinton's weakness while she was Secretary of State, has emboldened terrorists all over the world..cont: https://t.co/E5BdTiwlur",777913567676866560,10294,24875
500,2016-09-19 16:41:15,Once again someone we were told is ok turns out to be a terrorist who wants to destroy our country &amp; its people- how did he get thru system?,777910435425226752,15702,40984
501,2016-09-19 16:32:32,"Great job once again by law enforcement! We are proud of them and should embrace them - without them, we don't have a country!",777908242538196992,16034,48013
502,2016-09-19 02:32:03,"Terrible attacks in NY, NJ and MN this weekend. Thinking of victims, their families and all Americans! We need to be strong!",777696726933180416,12320,39512
503,2016-09-19 02:30:34,"Under the leadership of Obama &amp; Clinton, Americans have experienced more attacks at home than victories abroad. Time to change the playbook!",777696356211326976,19209,47887
504,2016-09-18 21:11:48,HAPPY BIRTHDAY - to the United States Air Force!! https://t.co/5Gwi1M5R2t,777616135856545792,11677,33447
505,2016-09-17 17:29:26,"Crazy Maureen Dowd, the wacky columnist for the failing @nytimes, pretends she knows me well--wrong!",777197786039103488,5419,18143
506,2016-09-17 17:28:43,"Wacky @NYTimesDowd, who hardly knows me, makes up things that I never said for her boring interviews and column. A neurotic dope!",777197604887113728,6066,20231
507,2016-09-17 05:25:48,My thoughts and prayers go out to the @PhillyPolice &amp; @Penn police officers- in Philadelphia. https://t.co/eyC3W1mweY,777015676586172416,8267,20695
508,2016-09-17 05:15:44,"""Donald Trump’s birther event is the greatest trick he’s ever pulled""
https://t.co/zvVQnxeiQ9",777013142526185472,6904,19121
509,2016-09-17 04:43:14,A very interesting take from @KatiePavlich: https://t.co/XaM9yEYCHL,777004964409335808,5147,14038
510,2016-09-17 04:15:53,Just arrived in Texas - have been informed two @fortworthpd officers have been shot. My thoughts and prayers are with them.,776998082936315904,8383,26374
511,2016-09-16 17:58:14,I am truly honored and grateful for receiving SO much support from our American heroes...https://t.co/S9bvbysiOr https://t.co/JJQncd3zhf,776842647294009344,10271,26351
512,2016-09-15 22:46:11,"Instead of driving jobs and wealth away, AMERICA will become the WORLD'S great magnet for innovation &amp; job creation! https://t.co/cvu20ZQSVJ",776552722195705856,10533,28147
513,2016-09-15 22:41:13,Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!,776551473475887104,3902,13976
514,2016-09-15 21:11:47,I will be interviewed by @jessebwatters on @oreillyfactor tonight at 8pm. Enjoy!,776528966668652544,3605,13376
515,2016-09-15 17:12:03,Full transcript of economic plan- delivered to the Economic Club of New York. #MAGA https://t.co/xiu9AUiSSD https://t.co/Fsy1diPWjU,776468635955130368,5991,15695
516,2016-09-15 15:39:10,Thank you @JerryJrFalwell! https://t.co/jzUQxkW4tB,776445262420123648,3343,10769
517,2016-09-15 14:50:08,"Thank you to all of our law enforcement officers - across America! #LESM #MAGA 
https://t.co/Mcbc2JzhN2 https://t.co/4MTmR8kXVb",776432922450616320,8605,23284
518,2016-09-15 14:34:13,Thank you for having me! I enjoyed the tour and spending time with everyone. See you soon. #MAGA https://t.co/eNtS7IBPDo,776428916303138816,3643,12773
519,2016-09-15 03:00:37,I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!,776254365627719680,2990,12309
520,2016-09-15 02:33:39,"Great poll out of Nevada- thank you! See you soon. #MAGA #AmericaFirst
https://t.co/3KWOl2ibaW https://t.co/27sR3MjjXc",776247579600453632,6519,19444
521,2016-09-15 00:57:20,"Great evening in Canton, Ohio-thank you! We are going to MAKE AMERICA GREAT AGAIN! Join us: 
https://t.co/3KWOl2ibaW https://t.co/4MvwUj9eX9",776223340595937280,6137,18778
522,2016-09-15 00:16:21,Honor to have been interviewed by the very wonderful @bishopwtjackson in Detroit last week - tune in at 9pmE. Enjoy! https://t.co/9ahPnfhQ5N,776213027989426176,3863,12900
523,2016-09-14 21:24:01,Thank you Ohio! Just landed in Canton for a rally at the Civic Center. Join me at 7pm: https://t.co/s0XVVNyBKf https://t.co/UtCRxykurW,776169656080039936,7996,23750
524,2016-09-14 20:46:23,"Thank you Florida- can't wait to see you Friday in Miami! Join me:
https://t.co/rsx313493u https://t.co/JxsWXz05T9",776160185337413632,7126,19706
525,2016-09-14 16:54:41,"Thank you @ATFD17! #ImWithYou
Video: https://t.co/z9Yg83VTF4",776101877805158400,2682,9193
526,2016-09-14 14:02:28,"Great poll Florida - thank you! 
#ImWithYou #AmericaFirst https://t.co/6Odle7j1hd",776058538137452544,11392,33115
527,2016-09-14 13:44:02,Thank you Ohio - see you tonight! https://t.co/0DyHkzzWvj,776053900780695552,7567,22539
528,2016-09-14 02:47:14,"Thank you Rep. @CynthiaLummis!
https://t.co/4S4pnx4Q6r https://t.co/PLUKlsPXPR",775888611615080448,4100,11923
529,2016-09-14 02:44:55,"Thank you Rep. @MarshaBlackburn!
https://t.co/vxEk0X4ntS https://t.co/9gAk0FWqZ8",775888025213599744,4013,11657
530,2016-09-14 02:43:01,"Thank you @RepReneeEllmers!
https://t.co/1DrZpfa6je https://t.co/rzEw8pQhds",775887550506536960,3720,10950
531,2016-09-14 02:24:59,"CHILD CARE REFORMS THAT WILL MAKE AMERICA GREAT AGAIN!
Transcript: https://t.co/rntyxBSb9J
https://t.co/5SWmxfVfto https://t.co/j389Quo4bg",775883010508029952,7400,18504
532,2016-09-13 22:09:30,#ImWithYou #AmericaFirst https://t.co/Ne4pI7FyU7,775818716596477952,10830,22526
533,2016-09-13 19:40:53,"Thank you Clive, Iowa!
https://t.co/tuZ35BkD9J",775781315081740288,2851,11283
534,2016-09-13 15:00:23,"Join us today! Together, we will 
#MakeAmericaGreatAgain!
https://t.co/v40n8RXgti https://t.co/e3KQfBR2K8",775710725926952960,5169,15427
535,2016-09-13 13:14:02,"Heading to Iowa- join me today at noon! #MakeAmericaGreatAgain
Tickets: https://t.co/TEY6BbCyxt https://t.co/QyR2MDYYbZ",775683959061708800,4123,14294
536,2016-09-13 03:19:53,"Join me in Clive, Iowa tomorrow at noon! #AmericaFirst #MAGA
Tickets: https://t.co/TEY6BbCyxt https://t.co/l17uzRPyLs",775534440240013312,4138,13484
537,2016-09-12 15:51:45,Stopped by @TrumpDC to thank all of the tremendous men &amp; women for their hard work! https://t.co/oGcJL4N454,775361266001084416,9292,31164
538,2016-09-11 17:34:30,"#NeverForget
https://t.co/G5TMAUzy0z",775024731883991040,11562,26514
539,2016-09-10 02:31:43,"Thank you Florida - we are going to MAKE AMERICA GREAT AGAIN! Join us: https://t.co/3KWOl2ibaW. 
#AmericaFirst https://t.co/vzKtRxzvwv",774435151975747584,6907,19802
540,2016-09-10 00:11:22,"Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola, Florida.",774399833733947392,3537,14345
541,2016-09-09 23:19:33,"Thank you Ohio. Together, we will MAKE AMERICA GREAT AGAIN!
https://t.co/3KWOl20zMm https://t.co/n026nE4XIp",774386793038778368,8395,22363
542,2016-09-09 23:13:34,Great honor to be endorsed by popular &amp; successful @gov_gilmore of VA. A state that I very much want to win-THX Jim! https://t.co/x4Y1TAFHvn,774385288948817920,7667,21452
543,2016-09-09 21:10:51,"MAKE AMERICA GREAT AGAIN!
#AmericaFirst #ImWithYou https://t.co/JIlNW7myEN",774354404162039808,9789,21227
544,2016-09-09 02:00:32,Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGA https://t.co/C5ipaxUN7B,774064919633428480,10517,27138
545,2016-09-08 23:56:22,"More poll results from last nights Commander-in-Chief Forum. 
#AmericaFirst #TrumpTrain https://t.co/FxyBL6fO1h",774033670239760384,10284,25291
546,2016-09-08 19:52:32,Last nights results - in poll taken by NBC. #AmericaFirst #ImWithYou https://t.co/sCOnny1fl3,773972305642913792,15433,36872
547,2016-09-08 18:17:01,"With Luis, Mexico and the United States would have made wonderful deals together - where both Mexico and the US would have benefitted.",773948271140016128,4970,16819
